id,group_id,lv,insert_type_1,hp_value1,hp_value2,mp_value1,mp_value2,insert_type_2,strength,vitality,agility,intelligence,spirit,magic,luck,insert_type_3,accuracy_rate,magic_evasion_rate,magical_times1,magical_times2,magical_times3,magical_times4,magical_times5,magical_times6,magical_times7,magical_times8
510,6,86,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
511,6,87,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
512,6,88,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
513,6,89,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
514,6,90,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
515,6,91,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
516,6,92,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
517,6,93,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
518,6,94,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519,6,95,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
520,6,96,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
521,6,97,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
522,6,98,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523,6,99,2,24,27,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,7,6,2,10,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,7,7,2,10,11,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
526,7,8,2,10,11,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,7,9,2,10,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,7,10,2,10,11,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
529,7,11,2,15,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,7,12,2,15,16,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
531,7,13,2,15,16,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
532,7,14,2,15,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
533,7,15,2,15,16,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
534,7,16,2,15,16,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
535,7,17,2,15,16,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536,7,18,2,15,16,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537,7,19,2,15,16,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
538,7,20,2,20,22,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
539,7,21,2,20,22,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540,7,22,2,20,22,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
541,7,23,2,20,22,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
542,7,24,2,20,22,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,7,25,2,20,22,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
544,7,26,2,20,22,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
545,7,27,2,20,22,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
546,7,28,2,20,22,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
547,7,29,2,20,22,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
548,7,30,2,25,28,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
549,7,31,2,25,28,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
550,7,32,2,25,28,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
551,7,33,2,25,28,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552,7,34,2,25,28,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
553,7,35,2,25,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
554,7,36,2,25,28,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
555,7,37,2,25,28,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
556,7,38,2,25,28,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
557,7,39,2,25,28,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
558,7,40,2,30,33,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
559,7,41,2,30,33,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560,7,42,2,30,33,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
561,7,43,2,30,33,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
562,7,44,2,30,33,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
563,7,45,2,30,33,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
564,7,46,2,30,33,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
565,7,47,2,30,33,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
566,7,48,2,30,33,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
567,7,49,2,30,33,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
568,7,50,2,35,39,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
569,7,51,2,80,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
570,7,52,2,80,90,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
571,7,53,2,80,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
572,7,54,2,80,90,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
573,7,55,2,80,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
574,7,56,2,80,90,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
575,7,57,2,80,90,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
576,7,58,2,80,90,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
577,7,59,2,80,90,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
578,7,60,2,80,90,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
579,7,61,2,88,99,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
580,7,62,2,88,99,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
581,7,63,2,88,99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
582,7,64,2,88,99,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
583,7,65,2,88,99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584,7,66,2,88,99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,7,67,2,88,99,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
586,7,68,2,88,99,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
587,7,69,2,88,99,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588,7,70,2,88,99,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
589,7,71,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
590,7,72,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
591,7,73,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
592,7,74,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
593,7,75,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
594,7,76,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595,7,77,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
596,7,78,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
597,7,79,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
598,7,80,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
599,7,81,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600,7,82,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
601,7,83,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
602,7,84,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
603,7,85,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
604,7,86,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
605,7,87,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
606,7,88,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,7,89,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
608,7,90,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
609,7,91,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
610,7,92,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
611,7,93,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
612,7,94,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
613,7,95,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
614,7,96,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,7,97,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
616,7,98,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
617,7,99,2,88,99,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,8,11,2,40,45,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
619,8,12,2,40,45,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,8,13,2,48,54,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
621,8,14,2,48,54,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
622,8,15,2,56,63,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
623,8,16,2,56,63,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
624,8,17,2,64,72,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625,8,18,2,64,72,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
626,8,19,2,72,81,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,8,20,2,72,81,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,8,21,2,72,81,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
629,8,22,2,80,90,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630,8,23,2,80,90,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
631,8,24,2,80,90,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
632,8,25,2,88,99,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,8,26,2,88,99,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
634,8,27,2,88,99,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635,8,28,2,88,99,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
636,8,29,2,88,99,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
637,8,30,2,88,99,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
638,8,31,2,96,108,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,8,32,2,96,108,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640,8,33,2,104,117,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,8,34,2,104,117,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
642,8,35,2,112,126,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
643,8,36,2,112,126,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
644,8,37,2,120,135,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
645,8,38,2,120,135,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
646,8,39,2,128,144,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
647,8,40,2,128,144,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
648,8,41,2,128,144,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
649,8,42,2,136,153,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
650,8,43,2,136,153,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
651,8,44,2,136,153,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,8,45,2,144,162,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
653,8,46,2,144,162,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
654,8,47,2,144,162,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
655,8,48,2,144,162,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
656,8,49,2,144,162,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
657,8,50,2,144,162,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
658,8,51,2,144,162,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
659,8,52,2,144,162,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660,8,53,2,144,162,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661,8,54,2,144,162,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
662,8,55,2,144,162,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
663,8,56,2,144,162,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
664,8,57,2,144,162,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
665,8,58,2,144,162,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,8,59,2,144,162,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
667,8,60,2,152,171,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
668,8,61,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
669,8,62,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
670,8,63,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
671,8,64,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
672,8,65,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
673,8,66,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
674,8,67,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
675,8,68,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,8,69,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
677,8,70,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
678,8,71,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
679,8,72,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
680,8,73,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
681,8,74,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
682,8,75,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
683,8,76,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
684,8,77,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
685,8,78,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
686,8,79,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
687,8,80,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
688,8,81,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
689,8,82,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
690,8,83,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
691,8,84,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
692,8,85,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
693,8,86,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
694,8,87,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
695,8,88,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
696,8,89,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
697,8,90,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
698,8,91,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
699,8,92,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,8,93,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
701,8,94,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
702,8,95,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
703,8,96,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
704,8,97,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
705,8,98,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
706,8,99,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
707,9,11,2,16,18,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,9,12,2,16,18,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
709,9,13,2,16,18,8,9,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
710,9,14,2,24,27,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
711,9,15,2,24,27,8,9,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
712,9,16,2,24,27,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
713,9,17,2,24,27,8,9,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
714,9,18,2,32,36,8,9,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
715,9,19,2,32,36,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
716,9,20,2,32,36,8,9,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
717,9,21,2,32,36,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
718,9,22,2,32,36,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
719,9,23,2,32,36,8,9,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
720,9,24,2,32,36,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
721,9,25,2,32,36,8,9,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
722,9,26,2,32,36,8,9,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
723,9,27,2,32,36,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
724,9,28,2,32,36,8,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
725,9,29,2,32,36,8,9,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
726,9,30,2,40,45,8,9,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
727,9,31,2,40,45,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
728,9,32,2,40,45,8,9,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
729,9,33,2,40,45,8,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
730,9,34,2,40,45,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
731,9,35,2,48,54,8,9,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
732,9,36,2,48,54,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
733,9,37,2,48,54,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
734,9,38,2,48,54,8,9,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
735,9,39,2,48,54,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
736,9,40,2,48,54,8,9,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
737,9,41,2,48,54,8,9,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
738,9,42,2,48,54,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
739,9,43,2,56,63,8,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
740,9,44,2,56,63,8,9,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
741,9,45,2,56,63,8,9,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
742,9,46,2,56,63,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
743,9,47,2,56,63,8,9,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
744,9,48,2,56,63,8,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
745,9,49,2,56,63,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
746,9,50,2,56,63,8,9,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
747,9,51,2,56,63,8,9,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
748,9,52,2,56,63,8,9,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
749,9,53,2,56,63,8,9,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750,9,54,2,56,63,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751,9,55,2,64,72,8,9,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
752,9,56,2,64,72,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
753,9,57,2,64,72,8,9,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
754,9,58,2,64,72,8,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
755,9,59,2,64,72,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
756,9,60,2,64,72,8,9,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
757,9,61,2,64,72,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
758,9,62,2,64,72,8,9,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
759,9,63,2,64,72,8,9,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
760,9,64,2,64,72,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
761,9,65,2,64,72,8,9,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
762,9,66,2,64,72,8,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,9,67,2,64,72,8,9,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764,9,68,2,64,72,8,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
765,9,69,2,64,72,8,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
